experiment_name,model_type,loss,tokens_per_sec,peak_memory_mb,best_tick,conf_tick,tick_count,effective_tick,active_cell_fraction,losses_per_tick,certainties_per_tick,hidden_size,num_hidden_layers,d_model,d_input,iterations,memory_length,memory_hidden_dims,deep_nlms,synapse_depth,tick_loss_mode,elf_horizon_mode,elf_max_horizon,tick_improve_weight,tick_improve_margin,tick_halt_mode,tick_halt_threshold,tick_halt_temperature,tick_compute_weight,cell_sparsity_mode,cell_topk,cell_sparsity_rescale,self_cond,cross_layer_state,global_step,metrics_file
qp__s02_ctm_halt_conf_t16_temp0p15__bs2,ctm,278.72528076171875,379.20181182802247,31150.69189453125,5.5,15.0,16,8.538744926452637,1.0,"[8.736944, 8.735258, 8.736513, 8.734406, 8.735452, 8.737554, 8.740501, 8.739875, 8.735235, 8.732293, 8.731237, 8.732716, 8.731139, 8.731244, 8.733974, 8.732613]","[0.999081, 0.998603, 0.998324, 0.998031, 0.997801, 0.997428, 0.997177, 0.997053, 0.996771, 0.996578, 0.996373, 0.996101, 0.99576, 0.995382, 0.994994, 0.994616]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.15,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_temp0p15__bs2.csv
qp__s02_ctm_halt_conf_t16_temp0p15__bs4,ctm,262.954345703125,361.589052893952,59399.85009765625,9.5,2.75,16,8.453275680541992,1.0,"[8.707084, 8.734241, 8.735842, 8.736096, 8.724407, 8.714855, 8.708721, 8.705438, 8.698123, 8.689898, 8.687488, 8.682423, 8.683949, 8.68693, 8.688955, 8.696932]","[0.985843, 0.978072, 0.976322, 0.975527, 0.977678, 0.978867, 0.980412, 0.981852, 0.983016, 0.983768, 0.984121, 0.984152, 0.983838, 0.983224, 0.982303, 0.981361]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.15,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_temp0p15__bs4.csv
qp__s02_ctm_halt_conf_t16_temp0p35__bs2,ctm,278.7522277832031,299.39448259319994,31143.25146484375,11.0,15.0,16,8.516860008239746,1.0,"[8.737367, 8.735469, 8.735672, 8.734197, 8.73587, 8.737976, 8.740289, 8.740084, 8.735448, 8.732922, 8.731445, 8.731666, 8.730509, 8.732294, 8.732925, 8.733244]","[0.999075, 0.998595, 0.998314, 0.998018, 0.997787, 0.997409, 0.997155, 0.997028, 0.996742, 0.996544, 0.996335, 0.996056, 0.995711, 0.995326, 0.99493, 0.994546]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.35,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_temp0p35__bs2.csv
qp__s02_ctm_halt_conf_t16_temp0p35__bs4,ctm,262.94287109375,393.27592804455713,59399.85009765625,9.75,2.75,16,8.479927062988281,1.0,"[8.708752, 8.736829, 8.738234, 8.736274, 8.724035, 8.717247, 8.711371, 8.70734, 8.701017, 8.691694, 8.687479, 8.684917, 8.686028, 8.687387, 8.690784, 8.697657]","[0.985689, 0.977815, 0.976063, 0.975264, 0.97744, 0.978634, 0.980203, 0.981663, 0.982834, 0.983592, 0.983949, 0.983976, 0.983654, 0.983042, 0.982095, 0.981151]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.35,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_temp0p35__bs4.csv
qp__s02_ctm_halt_conf_t16_temp0p6__bs2,ctm,278.73284912109375,304.6478947226835,31150.69189453125,11.0,15.0,16,8.509868621826172,1.0,"[8.737156, 8.736099, 8.735882, 8.734406, 8.73482, 8.737977, 8.740292, 8.739664, 8.735658, 8.731871, 8.731235, 8.731558, 8.730507, 8.73198, 8.733876, 8.733456]","[0.999078, 0.998599, 0.998318, 0.99802, 0.997789, 0.997411, 0.997155, 0.997027, 0.99674, 0.996539, 0.996329, 0.996049, 0.995703, 0.995318, 0.994923, 0.994537]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.6,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_temp0p6__bs2.csv
qp__s02_ctm_halt_conf_t16_temp0p6__bs4,ctm,262.9273681640625,417.07594554816524,59399.85009765625,9.5,2.75,16,8.488069534301758,1.0,"[8.708658, 8.736702, 8.738413, 8.737735, 8.725445, 8.715906, 8.710369, 8.706982, 8.699809, 8.691773, 8.687697, 8.683681, 8.683984, 8.686829, 8.688603, 8.695391]","[0.985699, 0.977849, 0.976101, 0.97528, 0.977459, 0.97866, 0.980229, 0.981692, 0.982868, 0.98364, 0.984001, 0.984044, 0.983732, 0.983133, 0.982221, 0.981289]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.6,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t16_temp0p6__bs4.csv
qp__s02_ctm_halt_conf_t8_c01__bs10,ctm,256.8567810058594,1207.0507302675528,75467.63330078125,0.0,6.0,8,4.8162760734558105,1.0,"[8.802696, 9.055104, 9.248032, 9.48537, 9.567436, 9.661234, 9.648026, 9.655361]","[0.973473, 0.934842, 0.908978, 0.8794, 0.869326, 0.85837, 0.859381, 0.858161]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t8_c01__bs10.csv
qp__s02_ctm_halt_conf_t8_c01__bs8,ctm,252.30931091308594,975.7949941589656,60790.19384765625,0.0,4.625,8,4.7558417320251465,1.0,"[7.7089, 7.935439, 8.100412, 8.295884, 8.347392, 8.412931, 8.393134, 8.39123]","[0.849938, 0.814473, 0.791862, 0.767162, 0.760627, 0.752732, 0.754414, 0.75447]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.01,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t8_c01__bs8.csv
qp__s02_ctm_halt_conf_t8_c0__bs10,ctm,256.8506774902344,1268.2030955465214,75467.63330078125,0.0,6.0,8,4.815913677215576,1.0,"[8.803125, 9.055056, 9.247022, 9.484212, 9.566034, 9.659757, 9.646972, 9.654281]","[0.973476, 0.934897, 0.909054, 0.879511, 0.869442, 0.858486, 0.859505, 0.858328]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t8_c0__bs10.csv
qp__s02_ctm_halt_conf_t8_c0__bs6,ctm,261.817626953125,1003.5565174477339,46560.23876953125,0.0,7.0,8,4.905852794647217,1.0,"[8.836161, 9.156294, 9.42239, 9.718702, 9.833426, 9.993425, 10.013195, 10.047224]","[0.969746, 0.923231, 0.88994, 0.856012, 0.84314, 0.826415, 0.823907, 0.820477]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t8_c0__bs6.csv
qp__s02_ctm_halt_conf_t8_c0__bs8,ctm,252.29006958007812,984.3473363060315,60790.19384765625,0.0,4.625,8,4.7555928230285645,1.0,"[7.708488, 7.935287, 8.099171, 8.294708, 8.345766, 8.40939, 8.392442, 8.389326]","[0.849997, 0.814607, 0.792027, 0.767391, 0.760803, 0.752934, 0.75459, 0.754666]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,confidence,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_conf_t8_c0__bs8.csv
qp__s02_ctm_halt_thresh_t16__bs2,ctm,278.9511413574219,387.43685586368736,32338.53076171875,13.0,15.0,16,16.0,1.0,"[8.74263, 8.737783, 8.740303, 8.740305, 8.738396, 8.739241, 8.738187, 8.735035, 8.729553, 8.724289, 8.719033, 8.717344, 8.713867, 8.714189, 8.712503, 8.713764]","[0.999276, 0.998984, 0.998813, 0.998648, 0.99852, 0.998301, 0.998167, 0.99812, 0.997965, 0.99785, 0.99773, 0.997545, 0.997321, 0.997067, 0.996786, 0.99651]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16__bs2.csv
qp__s02_ctm_halt_thresh_t16__bs4,ctm,263.03369140625,387.84938710238526,61799.88916015625,14.0,5.75,16,16.0,1.0,"[8.699917, 8.713766, 8.715952, 8.711778, 8.706184, 8.702921, 8.695618, 8.688145, 8.669857, 8.654324, 8.64057, 8.626925, 8.622305, 8.616323, 8.614395, 8.615934]","[0.989763, 0.984102, 0.983177, 0.983102, 0.984893, 0.985943, 0.987196, 0.988419, 0.989438, 0.989974, 0.990063, 0.989679, 0.988874, 0.987743, 0.986488, 0.985379]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16__bs4.csv
qp__s02_ctm_halt_thresh_t16_th0p55__bs2,ctm,278.9511413574219,314.93338281759975,32338.53076171875,13.0,15.0,16,16.0,1.0,"[8.74263, 8.737783, 8.740303, 8.740305, 8.738396, 8.739241, 8.738187, 8.735035, 8.729553, 8.724289, 8.719033, 8.717344, 8.713867, 8.714189, 8.712503, 8.713764]","[0.999276, 0.998984, 0.998813, 0.998648, 0.99852, 0.998301, 0.998167, 0.99812, 0.997965, 0.99785, 0.99773, 0.997545, 0.997321, 0.997067, 0.996786, 0.99651]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.55,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16_th0p55__bs2.csv
qp__s02_ctm_halt_thresh_t16_th0p55__bs4,ctm,263.03424072265625,387.1570104065404,61799.88916015625,14.0,5.75,16,16.0,1.0,"[8.700123, 8.713832, 8.716021, 8.711182, 8.70542, 8.702707, 8.695238, 8.688164, 8.6696, 8.653906, 8.640676, 8.627356, 8.621662, 8.617363, 8.61457, 8.615765]","[0.989756, 0.984092, 0.983173, 0.9831, 0.984887, 0.985951, 0.987201, 0.988422, 0.989438, 0.989973, 0.990061, 0.989681, 0.988875, 0.987746, 0.986485, 0.985377]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.55,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16_th0p55__bs4.csv
qp__s02_ctm_halt_thresh_t16_th0p7__bs2,ctm,278.9511413574219,314.6406543229272,32336.89013671875,13.0,15.0,16,16.0,1.0,"[8.74263, 8.737783, 8.740303, 8.740305, 8.738396, 8.739241, 8.738187, 8.735035, 8.729553, 8.724289, 8.719033, 8.717344, 8.713867, 8.714189, 8.712503, 8.713764]","[0.999276, 0.998984, 0.998813, 0.998648, 0.99852, 0.998301, 0.998167, 0.99812, 0.997965, 0.99785, 0.99773, 0.997545, 0.997321, 0.997067, 0.996786, 0.99651]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.7,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16_th0p7__bs2.csv
qp__s02_ctm_halt_thresh_t16_th0p7__bs4,ctm,263.0327453613281,344.36418898156234,61799.88916015625,13.75,5.75,16,16.0,1.0,"[8.700471, 8.713309, 8.716881, 8.711727, 8.70595, 8.703371, 8.696201, 8.68775, 8.669995, 8.6537, 8.64172, 8.628198, 8.622525, 8.617029, 8.614922, 8.616463]","[0.989761, 0.984097, 0.983187, 0.983116, 0.984892, 0.985962, 0.987208, 0.988427, 0.989445, 0.989979, 0.990069, 0.989685, 0.988877, 0.987753, 0.986496, 0.985388]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.7,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16_th0p7__bs4.csv
qp__s02_ctm_halt_thresh_t16_th0p85__bs4,ctm,263.0538330078125,420.11604570177155,61799.88916015625,14.0,5.75,16,16.0,1.0,"[8.700533, 8.713543, 8.715096, 8.710784, 8.706089, 8.704199, 8.695926, 8.687813, 8.669181, 8.654654, 8.640393, 8.627342, 8.62205, 8.616782, 8.614878, 8.616147]","[0.989765, 0.984106, 0.983192, 0.983115, 0.984898, 0.98596, 0.987207, 0.988433, 0.989448, 0.989979, 0.990076, 0.989687, 0.988881, 0.987748, 0.98649, 0.985377]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,threshold,0.85,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_halt_thresh_t16_th0p85__bs4.csv
qp__s02_ctm_tick12__bs2,ctm,280.5740661621094,496.7523245357807,25185.60400390625,0.0,11.0,12,-1.0,1.0,"[8.737586, 8.738215, 8.742205, 8.745578, 8.751677, 8.756517, 8.759258, 8.759161, 8.75537, 8.751471, 8.748095, 8.747252]","[0.998759, 0.997765, 0.996969, 0.996314, 0.995605, 0.994809, 0.994387, 0.994058, 0.993618, 0.993305, 0.993058, 0.992632]",768,16,512,256,12,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick12__bs2.csv
qp__s02_ctm_tick12__bs4,ctm,263.3831787109375,558.9816651253093,47511.86572265625,1.75,11.0,12,-1.0,1.0,"[8.769863, 8.850339, 8.877989, 8.889767, 8.862532, 8.84231, 8.817678, 8.796676, 8.792849, 8.819198, 8.879957, 8.955389]","[0.97261, 0.95651, 0.950784, 0.948479, 0.952564, 0.954776, 0.957496, 0.959201, 0.956728, 0.949854, 0.939424, 0.927348]",768,16,512,256,12,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick12__bs4.csv
qp__s02_ctm_tick12__bs6,ctm,259.55303955078125,618.3478815583927,69694.06787109375,0.0,5.6666669845581055,12,-1.0,1.0,"[8.901525, 9.060833, 9.123873, 9.149234, 9.109908, 9.090416, 9.068346, 9.04991, 9.046481, 9.055479, 9.083773, 9.120671]","[0.96094, 0.936777, 0.927583, 0.923309, 0.928022, 0.929665, 0.932228, 0.934198, 0.93426, 0.932052, 0.927891, 0.922887]",768,16,512,256,12,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick12__bs6.csv
qp__s02_ctm_tick16__bs2,ctm,278.7762756347656,271.72730512960675,32338.53076171875,14.0,15.0,16,-1.0,1.0,"[8.740522, 8.736093, 8.738831, 8.739247, 8.739024, 8.74197, 8.739864, 8.736506, 8.724917, 8.713865, 8.70597, 8.699537, 8.697111, 8.694263, 8.694788, 8.695196]","[0.999223, 0.99893, 0.998754, 0.998572, 0.99841, 0.998172, 0.998034, 0.998003, 0.997836, 0.997617, 0.997332, 0.996915, 0.996394, 0.995813, 0.995193, 0.994618]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick16__bs2.csv
qp__s02_ctm_tick16__bs4,ctm,262.93536376953125,385.32338807447485,61799.88916015625,11.75,15.0,16,-1.0,1.0,"[8.696254, 8.704404, 8.709237, 8.708843, 8.707872, 8.710927, 8.705807, 8.690015, 8.664782, 8.641054, 8.623711, 8.615875, 8.614532, 8.61898, 8.632885, 8.64453]","[0.991427, 0.9869, 0.986163, 0.986004, 0.98721, 0.987787, 0.988739, 0.99, 0.991121, 0.991249, 0.990493, 0.988701, 0.985973, 0.98256, 0.979, 0.975903]",768,16,512,256,16,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick16__bs4.csv
qp__s02_ctm_tick1__bs12,ctm,253.812744140625,7487.793844840299,18990.2177734375,0.0,0.0,1,-1.0,1.0,[8.634266],[0.996807],768,16,512,256,1,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick1__bs12.csv
qp__s02_ctm_tick2__bs12,ctm,253.60377502441406,4575.255448549843,29810.06201171875,1.0,1.0,2,-1.0,1.0,"[8.661383, 8.641601]","[0.998376, 0.9977]",768,16,512,256,2,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick2__bs12.csv
qp__s02_ctm_tick3__bs12,ctm,253.50477600097656,3291.2379654594915,40396.021484375,2.0,2.0,3,-1.0,1.0,"[8.693024, 8.665366, 8.651488]","[0.998647, 0.997857, 0.997264]",768,16,512,256,3,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick3__bs12.csv
qp__s02_ctm_tick4__bs12,ctm,253.37429809570312,2584.6492368066447,50991.54345703125,2.8333334922790527,3.0,4,-1.0,1.0,"[8.704847, 8.675089, 8.657596, 8.652748]","[0.99921, 0.998048, 0.996835, 0.996723]",768,16,512,256,4,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick4__bs12.csv
qp__s02_ctm_tick6__bs12,ctm,252.7990264892578,1802.009563994374,72169.01513671875,0.0833333358168602,5.0,6,-1.0,1.0,"[8.727318, 8.787885, 8.887, 9.065693, 9.166126, 9.279483]","[0.994786, 0.979641, 0.962403, 0.93606, 0.921899, 0.907115]",768,16,512,256,6,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick6__bs12.csv
qp__s02_ctm_tick8__bs10,ctm,358.927001953125,620.632456868388,74172.9580078125,3.6000001430511475,6.700000286102295,8,-1.0,1.0,"[8.760497, 8.758235, 8.758391, 8.758415, 8.758095, 8.756773, 8.757191, 8.757054]","[0.999894, 0.999875, 0.999853, 0.999829, 0.99981, 0.999794, 0.999786, 0.99978]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,1,runs/metrics/qp__s02_ctm_tick8__bs10.csv
qp__s02_ctm_tick8__bs2,ctm,281.007080078125,757.9952160883521,18043.82666015625,2.0,7.0,8,-1.0,1.0,"[8.741628, 8.736379, 8.738088, 8.737892, 8.738945, 8.743687, 8.747373, 8.748325]","[0.999187, 0.999292, 0.999008, 0.998612, 0.998316, 0.997724, 0.997376, 0.997284]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8__bs2.csv
qp__s02_ctm_tick8__bs4,ctm,264.3717956542969,727.6114775489513,33265.18798828125,0.0,5.0,8,-1.0,1.0,"[8.697195, 8.748935, 8.798828, 8.862387, 8.872912, 8.896809, 8.891017, 8.886209]","[0.990719, 0.974171, 0.962507, 0.951094, 0.947831, 0.943304, 0.943715, 0.94443]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8__bs4.csv
qp__s02_ctm_tick8__bs6,ctm,261.6986083984375,1005.699595230117,48357.58056640625,0.0,5.833333492279053,8,-1.0,1.0,"[8.818742, 9.106613, 9.338459, 9.589153, 9.676727, 9.798354, 9.796679, 9.804137]","[0.972553, 0.929944, 0.899959, 0.869832, 0.860036, 0.846584, 0.846105, 0.845139]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8__bs6.csv
qp__s02_ctm_tick8__bs8,ctm,252.27098083496094,1015.3997891139104,63193.88525390625,0.0,4.625,8,-1.0,1.0,"[7.684621, 7.863823, 7.993032, 8.135902, 8.161222, 8.195787, 8.171867, 8.15835]","[0.854373, 0.824702, 0.806099, 0.786443, 0.78259, 0.777742, 0.780136, 0.781611]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8__bs8.csv
qp__s02_ctm_tick8_loss_last__bs10,ctm,358.92767333984375,637.8601516324608,74172.9580078125,3.6000001430511475,6.700000286102295,8,-1.0,1.0,"[8.760497, 8.758235, 8.758391, 8.758415, 8.758095, 8.756773, 8.757191, 8.757054]","[0.999894, 0.999875, 0.999853, 0.999829, 0.99981, 0.999794, 0.999786, 0.99978]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,1,runs/metrics/qp__s02_ctm_tick8_loss_last__bs10.csv
qp__s02_ctm_tick8_loss_last__bs2,ctm,281.01751708984375,527.8581517248393,18061.77783203125,3.5,7.0,8,-1.0,1.0,"[8.743525, 8.741214, 8.73892, 8.738506, 8.737244, 8.737465, 8.736834, 8.74042]","[0.99916, 0.999285, 0.999178, 0.998965, 0.998745, 0.99845, 0.998283, 0.998214]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_last__bs2.csv
qp__s02_ctm_tick8_loss_last__bs4,ctm,264.4400939941406,822.2595395583631,33256.96923828125,0.0,5.0,8,-1.0,1.0,"[8.697217, 8.755636, 8.81023, 8.873933, 8.883081, 8.908019, 8.89811, 8.891102]","[0.990639, 0.973267, 0.961089, 0.949506, 0.946496, 0.941983, 0.942585, 0.943707]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_last__bs4.csv
qp__s02_ctm_tick8_loss_last__bs8,ctm,252.37794494628906,997.4128555151186,63193.88525390625,0.0,4.625,8,-1.0,1.0,"[7.678188, 7.844604, 7.964043, 8.100336, 8.124731, 8.163572, 8.140613, 8.125549]","[0.856463, 0.828325, 0.810657, 0.791709, 0.787938, 0.78257, 0.784746, 0.786073]",768,16,512,256,8,10,4,1,3,last,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_last__bs8.csv
qp__s02_ctm_tick8_loss_mean__bs10,ctm,358.92816162109375,424.89778678487914,74174.4111328125,3.6000001430511475,6.700000286102295,8,-1.0,1.0,"[8.760497, 8.758235, 8.758391, 8.758415, 8.758095, 8.756773, 8.757191, 8.757054]","[0.999894, 0.999875, 0.999853, 0.999829, 0.99981, 0.999794, 0.999786, 0.99978]",768,16,512,256,8,10,4,1,3,mean,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,1,runs/metrics/qp__s02_ctm_tick8_loss_mean__bs10.csv
qp__s02_ctm_tick8_loss_mean__bs8,ctm,252.2874298095703,924.9742784880547,63193.88525390625,0.0,4.625,8,-1.0,1.0,"[7.70893, 7.935894, 8.100229, 8.294754, 8.345663, 8.410333, 8.391416, 8.389008]","[0.849969, 0.814539, 0.791942, 0.767293, 0.760782, 0.752924, 0.754633, 0.75471]",768,16,512,256,8,10,4,1,3,mean,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_mean__bs8.csv
qp__s02_ctm_tick8_loss_min_conf__bs10,ctm,358.927001953125,644.7910328006354,74174.4111328125,3.6000001430511475,6.700000286102295,8,-1.0,1.0,"[8.760497, 8.758235, 8.758391, 8.758415, 8.758095, 8.756773, 8.757191, 8.757054]","[0.999894, 0.999875, 0.999853, 0.999829, 0.99981, 0.999794, 0.999786, 0.99978]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,1,runs/metrics/qp__s02_ctm_tick8_loss_min_conf__bs10.csv
qp__s02_ctm_tick8_loss_min_conf__bs2,ctm,281.007080078125,500.735315894874,18043.82666015625,2.0,7.0,8,-1.0,1.0,"[8.741628, 8.736379, 8.738088, 8.737892, 8.738945, 8.743687, 8.747373, 8.748325]","[0.999187, 0.999292, 0.999008, 0.998612, 0.998316, 0.997724, 0.997376, 0.997284]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_min_conf__bs2.csv
qp__s02_ctm_tick8_loss_min_conf__bs4,ctm,264.3799133300781,749.8297956169287,33265.18798828125,0.0,5.0,8,-1.0,1.0,"[8.696495, 8.750051, 8.79861, 8.86096, 8.873249, 8.896054, 8.891868, 8.88559]","[0.990715, 0.974171, 0.962503, 0.951091, 0.947836, 0.943294, 0.943721, 0.94443]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_min_conf__bs4.csv
qp__s02_ctm_tick8_loss_min_conf__bs6,ctm,261.7004699707031,930.7159055393731,48357.58056640625,0.0,5.833333492279053,8,-1.0,1.0,"[8.818823, 9.107347, 9.337616, 9.589275, 9.676216, 9.799541, 9.798532, 9.804691]","[0.972564, 0.929955, 0.900046, 0.869843, 0.860056, 0.84663, 0.846119, 0.845143]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_min_conf__bs6.csv
qp__s02_ctm_tick8_loss_min_conf__bs8,ctm,252.26527404785156,993.5873084273799,63193.88525390625,0.0,4.625,8,-1.0,1.0,"[7.684576, 7.862372, 7.990241, 8.133263, 8.157512, 8.191433, 8.168871, 8.153578]","[0.854486, 0.824929, 0.806394, 0.786854, 0.78306, 0.778234, 0.780608, 0.782132]",768,16,512,256,8,10,4,1,3,min_conf,none,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s02_ctm_tick8_loss_min_conf__bs8.csv
qp__s03_elf_linear_h4__bs12,ctm,253.3810272216797,2598.201134196933,50990.35205078125,2.9166667461395264,2.9166667461395264,4,-1.0,1.0,"[8.703266, 8.674109, 8.657152, 8.651744]","[0.999224, 0.998159, 0.997067, 0.996989]",768,16,512,256,4,10,4,1,3,min_conf,linear,4,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s03_elf_linear_h4__bs12.csv
qp__s03_elf_linear_h4_improve__bs12,ctm,253.3873748779297,2081.5001569083624,50987.52978515625,3.0,2.9166667461395264,4,-1.0,1.0,"[8.70357, 8.675002, 8.657553, 8.651419]","[0.999233, 0.998174, 0.997083, 0.997001]",768,16,512,256,4,10,4,1,3,min_conf,linear,4,0.1,0.0,none,0.65,0.25,0.0,none,512,1,1,1,3,runs/metrics/qp__s03_elf_linear_h4_improve__bs12.csv
qp__s03_elf_linear_h8__bs10,ctm,358.9270935058594,633.1942116558542,74165.05078125,4.599999904632568,6.700000286102295,8,-1.0,1.0,"[8.760497, 8.757983, 8.758082, 8.758158, 8.758447, 8.757896, 8.757667, 8.757686]","[0.999894, 0.999875, 0.999853, 0.999829, 0.99981, 0.999794, 0.999786, 0.99978]",768,16,512,256,8,10,4,1,3,min_conf,linear,8,0.0,0.0,none,0.65,0.25,0.0,none,512,1,1,1,1,runs/metrics/qp__s03_elf_linear_h8__bs10.csv
